picture_id,metadata_name,metadata_surname,metadata_nationality,metadata_country,metadata_capital,metadata_longitude,metadata_latitude
9228,August,Macke,German,Germany,Berlin,10.21,51.21
101956,August,Macke,German,Germany,Berlin,10.21,51.21
9284,August,Macke,German,Germany,Berlin,10.21,51.21
9286,August,Macke,German,Germany,Berlin,10.21,51.21
6260,August,Macke,German,Germany,Berlin,10.21,51.21
9277,August,Macke,German,Germany,Berlin,10.21,51.21
5377,Eduard,Magnus,German,Germany,Berlin,10.21,51.21
11805,Christian Friedrich,Mali,German,Germany,Berlin,10.21,51.21
11663,Franz,Marc,German,Germany,Berlin,10.21,51.21
11661,Franz,Marc,German,Germany,Berlin,10.21,51.21
11911,Franz,Marc,German,Germany,Berlin,10.21,51.21
11228,Franz,Marc,German,Germany,Berlin,10.21,51.21
11237,Franz,Marc,German,Germany,Berlin,10.21,51.21
11649,Franz,Marc,German,Germany,Berlin,10.21,51.21
11648,Franz,Marc,German,Germany,Berlin,10.21,51.21
11641,Franz,Marc,German,Germany,Berlin,10.21,51.21
11640,Franz,Marc,German,Germany,Berlin,10.21,51.21
11643,Franz,Marc,German,Germany,Berlin,10.21,51.21
11642,Franz,Marc,German,Germany,Berlin,10.21,51.21
11645,Franz,Marc,German,Germany,Berlin,10.21,51.21
11644,Franz,Marc,German,Germany,Berlin,10.21,51.21
11647,Franz,Marc,German,Germany,Berlin,10.21,51.21
11646,Franz,Marc,German,Germany,Berlin,10.21,51.21
11251,Franz,Marc,German,Germany,Berlin,10.21,51.21
11268,Franz,Marc,German,Germany,Berlin,10.21,51.21
11657,Franz,Marc,German,Germany,Berlin,10.21,51.21
11532,Franz,Marc,German,Germany,Berlin,10.21,51.21
11531,Franz,Marc,German,Germany,Berlin,10.21,51.21
11530,Franz,Marc,German,Germany,Berlin,10.21,51.21
11535,Franz,Marc,German,Germany,Berlin,10.21,51.21
11534,Franz,Marc,German,Germany,Berlin,10.21,51.21
11928,Franz,Marc,German,Germany,Berlin,10.21,51.21
11926,Franz,Marc,German,Germany,Berlin,10.21,51.21
11809,Franz,Marc,German,Germany,Berlin,10.21,51.21
11807,Wilhelm,Marc,German,Germany,Berlin,10.21,51.21
101957,Franz,Marc,German,Germany,Berlin,10.21,51.21
11653,Franz,Marc,German,Germany,Berlin,10.21,51.21
11651,Franz,Marc,German,Germany,Berlin,10.21,51.21
11666,Franz,Marc,German,Germany,Berlin,10.21,51.21
11664,Franz,Marc,German,Germany,Berlin,10.21,51.21
11668,Franz,Marc,German,Germany,Berlin,10.21,51.21
12033,Franz,Marc,German,Germany,Berlin,10.21,51.21
12032,Franz,Marc,German,Germany,Berlin,10.21,51.21
12031,Franz,Marc,German,Germany,Berlin,10.21,51.21
12030,Franz,Marc,German,Germany,Berlin,10.21,51.21
12037,Franz,Marc,German,Germany,Berlin,10.21,51.21
12036,Franz,Marc,German,Germany,Berlin,10.21,51.21
12035,Franz,Marc,German,Germany,Berlin,10.21,51.21
12034,Franz,Marc,German,Germany,Berlin,10.21,51.21
338800,Franz,Marc,German,Germany,Berlin,10.21,51.21
11240,Franz,Marc,German,Germany,Berlin,10.21,51.21
11242,Franz,Marc,German,Germany,Berlin,10.21,51.21
11923,Franz,Marc,German,Germany,Berlin,10.21,51.21
11925,Franz,Marc,German,Germany,Berlin,10.21,51.21
11959,Franz,Marc,German,Germany,Berlin,10.21,51.21
12025,Franz,Marc,German,Germany,Berlin,10.21,51.21
101220,Franz,Marc,German,Germany,Berlin,10.21,51.21
11980,Franz,Marc,German,Germany,Berlin,10.21,51.21
11465,Franz,Marc,German,Germany,Berlin,10.21,51.21
11464,Franz,Marc,German,Germany,Berlin,10.21,51.21
11466,Franz,Marc,German,Germany,Berlin,10.21,51.21
11461,Franz,Marc,German,Germany,Berlin,10.21,51.21
11463,Franz,Marc,German,Germany,Berlin,10.21,51.21
11462,Franz,Marc,German,Germany,Berlin,10.21,51.21
11986,Franz,Marc,German,Germany,Berlin,10.21,51.21
11265,Franz,Marc,German,Germany,Berlin,10.21,51.21
11263,Franz,Marc,German,Germany,Berlin,10.21,51.21
11527,Franz,Marc,German,Germany,Berlin,10.21,51.21
11638,Franz,Marc,German,Germany,Berlin,10.21,51.21
11639,Franz,Marc,German,Germany,Berlin,10.21,51.21
11635,Franz,Marc,German,Germany,Berlin,10.21,51.21
11637,Franz,Marc,German,Germany,Berlin,10.21,51.21
11631,Franz,Marc,German,Germany,Berlin,10.21,51.21
11632,Franz,Marc,German,Germany,Berlin,10.21,51.21
11633,Franz,Marc,German,Germany,Berlin,10.21,51.21
11902,Franz,Marc,German,Germany,Berlin,10.21,51.21
11903,Franz,Marc,German,Germany,Berlin,10.21,51.21
11900,Franz,Marc,German,Germany,Berlin,10.21,51.21
11906,Franz,Marc,German,Germany,Berlin,10.21,51.21
11907,Franz,Marc,German,Germany,Berlin,10.21,51.21
11904,Franz,Marc,German,Germany,Berlin,10.21,51.21
11905,Franz,Marc,German,Germany,Berlin,10.21,51.21
11908,Franz,Marc,German,Germany,Berlin,10.21,51.21
11909,Franz,Marc,German,Germany,Berlin,10.21,51.21
11978,Franz,Marc,German,Germany,Berlin,10.21,51.21
11970,Franz,Marc,German,Germany,Berlin,10.21,51.21
11689,Franz,Marc,German,Germany,Berlin,10.21,51.21
11685,Franz,Marc,German,Germany,Berlin,10.21,51.21
11686,Franz,Marc,German,Germany,Berlin,10.21,51.21
11257,Franz,Marc,German,Germany,Berlin,10.21,51.21
11255,Franz,Marc,German,Germany,Berlin,10.21,51.21
12007,Franz,Marc,German,Germany,Berlin,10.21,51.21
5821,Franz,Marc,German,Germany,Berlin,10.21,51.21
5820,Franz,Marc,German,Germany,Berlin,10.21,51.21
5823,Franz,Marc,German,Germany,Berlin,10.21,51.21
5822,Franz,Marc,German,Germany,Berlin,10.21,51.21
11981,Franz,Marc,German,Germany,Berlin,10.21,51.21
11438,Franz,Marc,German,Germany,Berlin,10.21,51.21
11436,Franz,Marc,German,Germany,Berlin,10.21,51.21
11437,Franz,Marc,German,Germany,Berlin,10.21,51.21
11688,Franz,Marc,German,Germany,Berlin,10.21,51.21
11684,Franz,Marc,German,Germany,Berlin,10.21,51.21
11680,Franz,Marc,German,Germany,Berlin,10.21,51.21
11682,Franz,Marc,German,Germany,Berlin,10.21,51.21
101977,Franz,Marc,German,Germany,Berlin,10.21,51.21
12008,Franz,Marc,German,Germany,Berlin,10.21,51.21
12009,Franz,Marc,German,Germany,Berlin,10.21,51.21
12006,Franz,Marc,German,Germany,Berlin,10.21,51.21
12004,Franz,Marc,German,Germany,Berlin,10.21,51.21
12005,Franz,Marc,German,Germany,Berlin,10.21,51.21
12002,Franz,Marc,German,Germany,Berlin,10.21,51.21
12003,Franz,Marc,German,Germany,Berlin,10.21,51.21
11982,Franz,Marc,German,Germany,Berlin,10.21,51.21
11983,Franz,Marc,German,Germany,Berlin,10.21,51.21
11985,Franz,Marc,German,Germany,Berlin,10.21,51.21
11526,Franz,Marc,German,Germany,Berlin,10.21,51.21
11634,Franz,Marc,German,Germany,Berlin,10.21,51.21
11974,Franz,Marc,German,Germany,Berlin,10.21,51.21
11453,Franz,Marc,German,Germany,Berlin,10.21,51.21
103103,Franz,Marc,German,Germany,Berlin,10.21,51.21
12026,Franz,Marc,German,Germany,Berlin,10.21,51.21
12020,Franz,Marc,German,Germany,Berlin,10.21,51.21
12022,Franz,Marc,German,Germany,Berlin,10.21,51.21
12029,Franz,Marc,German,Germany,Berlin,10.21,51.21
11898,Franz,Marc,German,Germany,Berlin,10.21,51.21
11899,Franz,Marc,German,Germany,Berlin,10.21,51.21
11894,Franz,Marc,German,Germany,Berlin,10.21,51.21
11895,Franz,Marc,German,Germany,Berlin,10.21,51.21
11896,Franz,Marc,German,Germany,Berlin,10.21,51.21
11897,Franz,Marc,German,Germany,Berlin,10.21,51.21
11891,Franz,Marc,German,Germany,Berlin,10.21,51.21
11893,Franz,Marc,German,Germany,Berlin,10.21,51.21
11185,Franz,Marc,German,Germany,Berlin,10.21,51.21
11188,Franz,Marc,German,Germany,Berlin,10.21,51.21
11892,Franz,Marc,German,Germany,Berlin,10.21,51.21
11201,Franz,Marc,German,Germany,Berlin,10.21,51.21
11200,Franz,Marc,German,Germany,Berlin,10.21,51.21
11202,Franz,Marc,German,Germany,Berlin,10.21,51.21
11910,Franz,Marc,German,Germany,Berlin,10.21,51.21
11913,Franz,Marc,German,Germany,Berlin,10.21,51.21
11919,Franz,Marc,German,Germany,Berlin,10.21,51.21
11918,Franz,Marc,German,Germany,Berlin,10.21,51.21
326869,Franz,Marc,German,Germany,Berlin,10.21,51.21
11519,Franz,Marc,German,Germany,Berlin,10.21,51.21
11518,Franz,Marc,German,Germany,Berlin,10.21,51.21
11515,Franz,Marc,German,Germany,Berlin,10.21,51.21
11514,Franz,Marc,German,Germany,Berlin,10.21,51.21
11517,Franz,Marc,German,Germany,Berlin,10.21,51.21
11516,Franz,Marc,German,Germany,Berlin,10.21,51.21
11920,Franz,Marc,German,Germany,Berlin,10.21,51.21
11921,Franz,Marc,German,Germany,Berlin,10.21,51.21
11922,Franz,Marc,German,Germany,Berlin,10.21,51.21
11924,Franz,Marc,German,Germany,Berlin,10.21,51.21
11457,Franz,Marc,German,Germany,Berlin,10.21,51.21
11439,Franz,Marc,German,Germany,Berlin,10.21,51.21
11636,Franz,Marc,German,Germany,Berlin,10.21,51.21
11630,Franz,Marc,German,Germany,Berlin,10.21,51.21
11687,Franz,Marc,German,Germany,Berlin,10.21,51.21
11272,Franz,Marc,German,Germany,Berlin,10.21,51.21
11670,Franz,Marc,German,Germany,Berlin,10.21,51.21
11672,Franz,Marc,German,Germany,Berlin,10.21,51.21
11673,Franz,Marc,German,Germany,Berlin,10.21,51.21
11674,Franz,Marc,German,Germany,Berlin,10.21,51.21
11675,Franz,Marc,German,Germany,Berlin,10.21,51.21
11676,Franz,Marc,German,Germany,Berlin,10.21,51.21
11677,Franz,Marc,German,Germany,Berlin,10.21,51.21
11678,Franz,Marc,German,Germany,Berlin,10.21,51.21
11912,Franz,Marc,German,Germany,Berlin,10.21,51.21
11915,Franz,Marc,German,Germany,Berlin,10.21,51.21
11914,Franz,Marc,German,Germany,Berlin,10.21,51.21
11917,Franz,Marc,German,Germany,Berlin,10.21,51.21
2010683616,Franz,Marc,German,Germany,Berlin,10.21,51.21
103093,Franz,Marc,German,Germany,Berlin,10.21,51.21
11541,Franz,Marc,German,Germany,Berlin,10.21,51.21
12019,Franz,Marc,German,Germany,Berlin,10.21,51.21
12018,Franz,Marc,German,Germany,Berlin,10.21,51.21
12015,Franz,Marc,German,Germany,Berlin,10.21,51.21
12014,Franz,Marc,German,Germany,Berlin,10.21,51.21
12017,Franz,Marc,German,Germany,Berlin,10.21,51.21
12016,Franz,Marc,German,Germany,Berlin,10.21,51.21
12011,Franz,Marc,German,Germany,Berlin,10.21,51.21
12010,Franz,Marc,German,Germany,Berlin,10.21,51.21
12013,Franz,Marc,German,Germany,Berlin,10.21,51.21
12012,Franz,Marc,German,Germany,Berlin,10.21,51.21
11180,Franz,Marc,German,Germany,Berlin,10.21,51.21
11256,Franz,Marc,German,Germany,Berlin,10.21,51.21
11883,Franz,Marc,German,Germany,Berlin,10.21,51.21
11882,Franz,Marc,German,Germany,Berlin,10.21,51.21
11881,Franz,Marc,German,Germany,Berlin,10.21,51.21
11889,Franz,Marc,German,Germany,Berlin,10.21,51.21
11888,Franz,Marc,German,Germany,Berlin,10.21,51.21
11513,Franz,Marc,German,Germany,Berlin,10.21,51.21
11259,Franz,Marc,German,Germany,Berlin,10.21,51.21
11254,Franz,Marc,German,Germany,Berlin,10.21,51.21
11662,Franz,Marc,German,Germany,Berlin,10.21,51.21
11252,Franz,Marc,German,Germany,Berlin,10.21,51.21
11655,Franz,Marc,German,Germany,Berlin,10.21,51.21
11269,Franz,Marc,German,Germany,Berlin,10.21,51.21
11671,Franz,Marc,German,Germany,Berlin,10.21,51.21
11520,Franz,Marc,German,Germany,Berlin,10.21,51.21
11270,Franz,Marc,German,Germany,Berlin,10.21,51.21
12021,Franz,Marc,German,Germany,Berlin,10.21,51.21
11186,Franz,Marc,German,Germany,Berlin,10.21,51.21
11184,Franz,Marc,German,Germany,Berlin,10.21,51.21
11261,Franz,Marc,German,Germany,Berlin,10.21,51.21
11969,Franz,Marc,German,Germany,Berlin,10.21,51.21
11964,Franz,Marc,German,Germany,Berlin,10.21,51.21
11965,Franz,Marc,German,Germany,Berlin,10.21,51.21
11967,Franz,Marc,German,Germany,Berlin,10.21,51.21
11960,Franz,Marc,German,Germany,Berlin,10.21,51.21
11961,Franz,Marc,German,Germany,Berlin,10.21,51.21
11963,Franz,Marc,German,Germany,Berlin,10.21,51.21
11968,Franz,Marc,German,Germany,Berlin,10.21,51.21
326870,Franz,Marc,German,Germany,Berlin,10.21,51.21
4934,Franz,Marc,German,Germany,Berlin,10.21,51.21
11916,Franz,Marc,German,Germany,Berlin,10.21,51.21
11984,Franz,Marc,German,Germany,Berlin,10.21,51.21
11198,Franz,Marc,German,Germany,Berlin,10.21,51.21
11442,Franz,Marc,German,Germany,Berlin,10.21,51.21
11435,Franz,Marc,German,Germany,Berlin,10.21,51.21
11458,Franz,Marc,German,Germany,Berlin,10.21,51.21
11459,Franz,Marc,German,Germany,Berlin,10.21,51.21
11454,Franz,Marc,German,Germany,Berlin,10.21,51.21
11455,Franz,Marc,German,Germany,Berlin,10.21,51.21
11456,Franz,Marc,German,Germany,Berlin,10.21,51.21
11450,Franz,Marc,German,Germany,Berlin,10.21,51.21
11452,Franz,Marc,German,Germany,Berlin,10.21,51.21
29611,Franz,Marc,German,Germany,Berlin,10.21,51.21
29610,Franz,Marc,German,Germany,Berlin,10.21,51.21
11667,Franz,Marc,German,Germany,Berlin,10.21,51.21
11665,Franz,Marc,German,Germany,Berlin,10.21,51.21
12028,Franz,Marc,German,Germany,Berlin,10.21,51.21
11669,Franz,Marc,German,Germany,Berlin,10.21,51.21
11271,Franz,Marc,German,Germany,Berlin,10.21,51.21
11182,Franz,Marc,German,Germany,Berlin,10.21,51.21
11183,Franz,Marc,German,Germany,Berlin,10.21,51.21
11181,Franz,Marc,German,Germany,Berlin,10.21,51.21
11187,Franz,Marc,German,Germany,Berlin,10.21,51.21
11189,Franz,Marc,German,Germany,Berlin,10.21,51.21
9835,Franz,Marc,German,Germany,Berlin,10.21,51.21
11976,Franz,Marc,German,Germany,Berlin,10.21,51.21
11988,Franz,Marc,German,Germany,Berlin,10.21,51.21
11989,Franz,Marc,German,Germany,Berlin,10.21,51.21
11987,Franz,Marc,German,Germany,Berlin,10.21,51.21
11253,Franz,Marc,German,Germany,Berlin,10.21,51.21
11890,Franz,Marc,German,Germany,Berlin,10.21,51.21
11528,Franz,Marc,German,Germany,Berlin,10.21,51.21
11529,Franz,Marc,German,Germany,Berlin,10.21,51.21
12024,Franz,Marc,German,Germany,Berlin,10.21,51.21
11448,Franz,Marc,German,Germany,Berlin,10.21,51.21
11191,Franz,Marc,German,Germany,Berlin,10.21,51.21
11190,Franz,Marc,German,Germany,Berlin,10.21,51.21
11197,Franz,Marc,German,Germany,Berlin,10.21,51.21
11196,Franz,Marc,German,Germany,Berlin,10.21,51.21
11199,Franz,Marc,German,Germany,Berlin,10.21,51.21
11524,Franz,Marc,German,Germany,Berlin,10.21,51.21
11979,Franz,Marc,German,Germany,Berlin,10.21,51.21
11973,Franz,Marc,German,Germany,Berlin,10.21,51.21
11971,Franz,Marc,German,Germany,Berlin,10.21,51.21
11977,Franz,Marc,German,Germany,Berlin,10.21,51.21
11975,Franz,Marc,German,Germany,Berlin,10.21,51.21
11681,Franz,Marc,German,Germany,Berlin,10.21,51.21
11683,Franz,Marc,German,Germany,Berlin,10.21,51.21
11966,Franz,Marc,German,Germany,Berlin,10.21,51.21
11962,Franz,Marc,German,Germany,Berlin,10.21,51.21
11193,Franz,Marc,German,Germany,Berlin,10.21,51.21
11192,Franz,Marc,German,Germany,Berlin,10.21,51.21
11880,Franz,Marc,German,Germany,Berlin,10.21,51.21
11887,Franz,Marc,German,Germany,Berlin,10.21,51.21
11886,Franz,Marc,German,Germany,Berlin,10.21,51.21
11884,Franz,Marc,German,Germany,Berlin,10.21,51.21
11443,Franz,Marc,German,Germany,Berlin,10.21,51.21
11447,Franz,Marc,German,Germany,Berlin,10.21,51.21
11445,Franz,Marc,German,Germany,Berlin,10.21,51.21
11444,Franz,Marc,German,Germany,Berlin,10.21,51.21
11449,Franz,Marc,German,Germany,Berlin,10.21,51.21
11236,Franz,Marc,German,Germany,Berlin,10.21,51.21
11658,Franz,Marc,German,Germany,Berlin,10.21,51.21
11659,Franz,Marc,German,Germany,Berlin,10.21,51.21
11652,Franz,Marc,German,Germany,Berlin,10.21,51.21
11650,Franz,Marc,German,Germany,Berlin,10.21,51.21
11656,Franz,Marc,German,Germany,Berlin,10.21,51.21
11654,Franz,Marc,German,Germany,Berlin,10.21,51.21
11660,Franz,Marc,German,Germany,Berlin,10.21,51.21
11927,Franz,Marc,German,Germany,Berlin,10.21,51.21
11451,Franz,Marc,German,Germany,Berlin,10.21,51.21
11525,Franz,Marc,German,Germany,Berlin,10.21,51.21
11523,Franz,Marc,German,Germany,Berlin,10.21,51.21
11972,Franz,Marc,German,Germany,Berlin,10.21,51.21
11996,Franz,Marc,German,Germany,Berlin,10.21,51.21
12000,Franz,Marc,German,Germany,Berlin,10.21,51.21
11999,Franz,Marc,German,Germany,Berlin,10.21,51.21
11998,Franz,Marc,German,Germany,Berlin,10.21,51.21
11991,Franz,Marc,German,Germany,Berlin,10.21,51.21
11990,Franz,Marc,German,Germany,Berlin,10.21,51.21
11993,Franz,Marc,German,Germany,Berlin,10.21,51.21
11992,Franz,Marc,German,Germany,Berlin,10.21,51.21
11995,Franz,Marc,German,Germany,Berlin,10.21,51.21
11994,Franz,Marc,German,Germany,Berlin,10.21,51.21
11997,Franz,Marc,German,Germany,Berlin,10.21,51.21
11679,Franz,Marc,German,Germany,Berlin,10.21,51.21
11195,Franz,Marc,German,Germany,Berlin,10.21,51.21
11194,Franz,Marc,German,Germany,Berlin,10.21,51.21
11521,Franz,Marc,German,Germany,Berlin,10.21,51.21
102019,Franz,Marc,German,Germany,Berlin,10.21,51.21
5819,Franz,Marc,German,Germany,Berlin,10.21,51.21
344796,Franz,Marc,German,Germany,Berlin,10.21,51.21
11901,Franz,Marc,German,Germany,Berlin,10.21,51.21
29612,Franz,Marc,German,Germany,Berlin,10.21,51.21
11441,Franz,Marc,German,Germany,Berlin,10.21,51.21
11440,Franz,Marc,German,Germany,Berlin,10.21,51.21
11446,Franz,Marc,German,Germany,Berlin,10.21,51.21
12027,Franz,Marc,German,Germany,Berlin,10.21,51.21
12023,Franz,Marc,German,Germany,Berlin,10.21,51.21
101775,Hans von,Marées,German,Germany,Berlin,10.21,51.21
11808,Hans von,Marées,German,Germany,Berlin,10.21,51.21
6963,Hans von,Marées,German,Germany,Berlin,10.21,51.21
315659,Hans von,Marées,German,Germany,Berlin,10.21,51.21
6547,Hans von,Marées,German,Germany,Berlin,10.21,51.21
315658,Hans von,Marées,German,Germany,Berlin,10.21,51.21
3432,Hans von,Marées,German,Germany,Berlin,10.21,51.21
3433,Hans von,Marées,German,Germany,Berlin,10.21,51.21
3434,Hans von,Marées,German,Germany,Berlin,10.21,51.21
3431,Hans von,Marées,German,Germany,Berlin,10.21,51.21
6964,Hans von,Marées,German,Germany,Berlin,10.21,51.21
3326,Hans von,Marées,German,Germany,Berlin,10.21,51.21
6431,Hans von,Marées,German,Germany,Berlin,10.21,51.21
11944,Hans von,Marées,German,Germany,Berlin,10.21,51.21
101927,Hans von,Marées,German,Germany,Berlin,10.21,51.21
5100,Hans von,Marées,German,Germany,Berlin,10.21,51.21
5101,Hans von,Marées,German,Germany,Berlin,10.21,51.21
11810,Heinrich,Marr,German,Germany,Berlin,10.21,51.21
29288,Heinrich,Max,German,Germany,Berlin,10.21,51.21
29289,Heinrich,Max,German,Germany,Berlin,10.21,51.21
29286,Heinrich,Max,German,Germany,Berlin,10.21,51.21
29287,Heinrich,Max,German,Germany,Berlin,10.21,51.21
29290,Heinrich,Max,German,Germany,Berlin,10.21,51.21
29460,Heinrich,Max,German,Germany,Berlin,10.21,51.21
29459,Heinrich,Max,German,Germany,Berlin,10.21,51.21
11813,Heinrich von,Mayr,German,Germany,Berlin,10.21,51.21
5375,Jacob Wilhelm,Mechau,German,Germany,Berlin,10.21,51.21
1723,Ludwig,Meidner,German,Germany,Berlin,10.21,51.21
1721,Ludwig,Meidner,German,Germany,Berlin,10.21,51.21
24420,Ludwig,Meidner,German,Germany,Berlin,10.21,51.21
337081,Ludwig,Meidner,German,Germany,Berlin,10.21,51.21
12001,Ernst,Meisel,German,Germany,Berlin,10.21,51.21
11816,Wilhelm,Melchior,German,Germany,Berlin,10.21,51.21
333736,Erich,Mendelsohn,German,Germany,Berlin,10.21,51.21
333788,Erich,Mendelsohn,German,Germany,Berlin,10.21,51.21
333787,Erich,Mendelsohn,German,Germany,Berlin,10.21,51.21
331692,Egidius,Mengelberg,German,Germany,Berlin,10.21,51.21
271,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
272,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
273,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
274,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
275,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
276,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
277,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
278,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
279,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
20865,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
20863,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
14301,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
313,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
312,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
311,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
315,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
314,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
438,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
439,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
436,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
434,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
435,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
433,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
430,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
431,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24658,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24659,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24652,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24653,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24650,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24651,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24656,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24657,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24654,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24655,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318154,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318160,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
57,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334090,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5663,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
103156,Adolf Friedrich Erdmann,Menzel,German,Germany,Berlin,10.21,51.21
100952,Adolf Friedrich Erdmann,Menzel,German,Germany,Berlin,10.21,51.21
178,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
177,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
176,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
181,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334088,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
334089,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320040,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
397,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
395,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
429,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
428,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
423,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
422,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
424,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
426,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24649,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24648,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24640,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24643,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24642,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24645,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24647,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
308,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
309,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
9713,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
9712,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
9711,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
108,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
109,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
107,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
380,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
381,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
382,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
383,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
384,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
385,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
25,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
442,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
440,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5656,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5654,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5655,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5653,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
331360,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24644,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24646,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
410,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
318153,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24638,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24634,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24636,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24637,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24630,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24631,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
24632,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320038,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320034,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320035,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320036,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
320037,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5688,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
5685,Adolph,Menzel,German,Germany,Berlin,10.21,51.21
