picture_id,mid_year,cluster_id,cluster_rank
121,1855,62,2
121,1855,95,3
121,1855,11,4
122,1848,90,1
122,1848,94,2
122,1848,93,3
122,1848,22,4
123,1821,72,1
123,1821,12,2
123,1821,10,3
123,1821,99,4
126,1812,21,1
126,1812,62,2
126,1812,6,3
126,1812,53,4
127,1814,53,1
127,1814,21,2
127,1814,6,3
127,1814,46,4
129,1817,16,1
129,1817,26,2
129,1817,55,3
129,1817,6,4
29005,1886,11,1
29005,1886,107,2
29005,1886,48,3
29005,1886,9,4
29009,1872,1,1
29009,1872,55,2
29009,1872,43,3
29009,1872,11,4
1671,1867,34,1
1671,1867,106,2
1671,1867,0,3
1671,1867,45,4
316439,1876,5,1
316439,1876,19,2
316439,1876,99,3
316439,1876,68,4
316438,1882,3,1
316438,1882,5,2
316438,1882,99,3
316438,1882,79,4
316435,1880,3,1
316435,1880,5,2
316435,1880,102,3
316435,1880,68,4
316434,1880,3,1
316434,1880,5,2
316434,1880,79,3
316434,1880,104,4
316437,1880,3,1
316437,1880,5,2
316437,1880,99,3
316437,1880,79,4
316436,1880,3,1
316436,1880,5,2
316436,1880,79,3
316436,1880,104,4
316431,1880,3,1
316431,1880,5,2
316431,1880,79,3
316431,1880,104,4
316433,1880,3,1
316433,1880,5,2
316433,1880,79,3
316433,1880,69,4
14280,1859,89,1
14280,1859,39,2
14280,1859,72,3
14280,1859,23,4
11014,1855,73,1
11014,1855,62,2
11014,1855,61,3
11014,1855,50,4
8211,1867,3,1
8211,1867,42,2
8211,1867,9,3
8211,1867,91,4
8210,1867,40,1
8210,1867,8,2
8210,1867,43,3
8210,1867,1,4
8214,1876,106,1
8214,1876,84,2
8214,1876,34,3
8214,1876,45,4
8217,1869,4,1
8217,1869,29,2
8217,1869,70,3
8217,1869,45,4
7650,1841,46,1
7650,1841,98,2
7650,1841,74,3
7650,1841,0,4
7652,1810,29,1
7652,1810,28,2
7652,1810,70,3
7652,1810,100,4
7654,1870,53,1
7654,1870,91,2
7654,1870,39,3
7654,1870,93,4
7656,1809,2,1
7656,1809,26,2
7656,1809,72,3
7656,1809,12,4
7658,1837,85,1
7658,1837,59,2
7658,1837,52,3
7658,1837,19,4
14422,1835,92,1
14422,1835,98,2
14422,1835,69,3
14422,1835,75,4
14420,1879,80,1
14420,1879,68,2
14420,1879,91,3
14420,1879,84,4
14421,1816,86,1
14421,1816,27,2
14421,1816,74,3
14421,1816,30,4
312433,1854,90,1
312433,1854,85,2
312433,1854,17,3
312433,1854,107,4
312432,1854,58,1
312432,1854,2,2
312432,1854,12,3
312432,1854,107,4
103089,1907,57,1
103089,1907,5,2
103089,1907,10,3
103089,1907,63,4
6964,1882,3,1
6964,1882,6,2
6964,1882,19,3
6964,1882,89,4
21084,1834,88,1
21084,1834,27,2
21084,1834,105,3
21084,1834,70,4
562,1840,4,1
562,1840,46,2
562,1840,109,3
562,1840,14,4
11551,1905,90,1
11551,1905,72,2
11551,1905,85,3
11551,1905,2,4
11550,1909,12,1
11550,1909,50,2
11550,1909,26,3
11550,1909,39,4
11553,1909,12,1
11553,1909,96,2
11553,1909,15,3
11553,1909,107,4
11552,1905,50,1
11552,1905,51,2
11552,1905,2,3
11552,1905,10,4
11555,1905,90,1
11555,1905,73,2
11555,1905,18,3
11555,1905,2,4
11554,1909,90,1
11554,1909,2,2
11554,1909,98,3
11554,1909,85,4
11557,1902,37,1
11557,1902,96,2
11557,1902,35,3
11557,1902,98,4
11558,1904,96,1
11558,1904,72,2
11558,1904,10,3
11558,1904,2,4
26769,1917,7,1
26769,1917,5,2
26769,1917,61,3
26769,1917,73,4
9708,1834,40,1
9708,1834,44,2
9708,1834,76,3
9708,1834,5,4
2005481113,1840,74,1
2005481113,1840,96,2
2005481113,1840,105,3
2005481113,1840,2,4
11946,1894,3,1
11946,1894,60,2
11946,1894,18,3
11946,1894,104,4
311165,1905,68,1
311165,1905,65,2
311165,1905,84,3
311165,1905,52,4
311162,1882,68,1
311162,1882,108,2
311162,1882,98,3
311162,1882,95,4
311161,1880,68,1
311161,1880,70,2
311161,1880,95,3
311161,1880,98,4
21088,1848,0,1
21088,1848,52,2
21088,1848,27,3
21088,1848,51,4
9707,1913,80,1
9707,1913,12,2
9707,1913,15,3
9707,1913,59,4
4954,1835,0,1
4954,1835,46,2
4954,1835,54,3
4954,1835,95,4
324400,1881,97,1
324400,1881,64,2
324400,1881,11,3
324400,1881,65,4
324403,1813,62,1
324403,1813,58,2
324403,1813,96,3
324403,1813,61,4
324402,1803,62,1
324402,1803,42,2
324402,1803,53,3
324402,1803,91,4
20241,1851,4,1
20241,1851,81,2
20241,1851,2,3
20241,1851,29,4
20245,1900,65,1
20245,1900,101,2
20245,1900,21,3
20245,1900,43,4
20247,1880,56,1
20247,1880,11,2
20247,1880,73,3
20247,1880,97,4
23532,1813,67,1
23532,1813,2,2
23532,1813,26,3
23532,1813,5,4
23538,1847,107,1
23538,1847,17,2
23538,1847,87,3
23538,1847,79,4
23539,1842,29,1
23539,1842,13,2
23539,1842,107,3
23539,1842,4,4
28753,1870,107,1
28753,1870,106,2
28753,1870,38,3
28753,1870,79,4
16956,1918,7,1
16956,1918,95,2
16956,1918,98,3
16956,1918,11,4
28750,1885,44,1
28750,1885,91,2
28750,1885,43,3
28750,1885,107,4
476,1868,84,1
476,1868,53,2
476,1868,68,3
476,1868,64,4
28755,1870,43,1
28755,1870,8,2
28755,1870,1,3
28755,1870,107,4
13721,1843,29,1
13721,1843,100,2
13721,1843,67,3
13721,1843,15,4
584,1852,109,1
584,1852,28,2
584,1852,29,3
584,1852,0,4
28759,1856,1,1
28759,1856,43,2
28759,1856,107,3
28759,1856,76,4
479,1872,69,1
479,1872,64,2
479,1872,71,3
479,1872,11,4
3507,1874,28,1
3507,1874,70,2
3507,1874,29,3
3507,1874,4,4
14478,1787,63,1
14478,1787,13,2
14478,1787,23,3
14478,1787,18,4
313848,1791,91,1
313848,1791,99,2
313848,1791,39,3
313848,1791,36,4
4930,1913,49,1
4930,1913,7,2
4930,1913,14,3
4930,1913,79,4
303914,1859,11,1
303914,1859,44,2
303914,1859,99,3
303914,1859,73,4
4931,1914,7,1
4931,1914,62,2
4931,1914,105,3
4931,1914,38,4
303919,1833,99,1
303919,1833,53,2
303919,1833,66,3
303919,1833,6,4
4935,1915,7,1
4935,1915,95,2
4935,1915,51,3
4935,1915,61,4
4939,1912,31,1
4939,1912,7,2
4939,1912,75,3
4939,1912,95,4
20904,1788,37,1
20904,1788,38,2
20904,1788,31,3
20904,1788,78,4
21926,1791,40,1
21926,1791,97,2
21926,1791,69,3
21926,1791,64,4
21920,1885,69,1
21920,1885,71,2
21920,1885,40,3
21920,1885,97,4
16425,1796,97,1
16425,1796,93,2
16425,1796,73,3
16425,1796,75,4
335989,1820,44,1
335989,1820,61,2
335989,1820,55,3
335989,1820,103,4
1740,1868,44,1
1740,1868,84,2
1740,1868,90,3
1740,1868,11,4
12651,1849,73,1
12651,1849,61,2
12651,1849,20,3
12651,1849,107,4
18071,1908,75,1
18071,1908,92,2
18071,1908,64,3
18071,1908,69,4
15468,1911,92,1
15468,1911,43,2
15468,1911,104,3
15468,1911,69,4
17608,1870,38,1
17608,1870,50,2
17608,1870,39,3
17608,1870,55,4
23846,1870,21,1
23846,1870,64,2
23846,1870,43,3
23846,1870,107,4
23844,1870,21,1
23844,1870,1,2
23844,1870,8,3
23844,1870,43,4
101712,1909,21,1
101712,1909,43,2
101712,1909,70,3
101712,1909,52,4
101713,1904,27,1
101713,1904,60,2
101713,1904,63,3
101713,1904,51,4
101710,1901,52,1
101710,1901,34,2
101710,1901,17,3
101710,1901,104,4
101717,1861,57,1
101717,1861,63,2
101717,1861,51,3
101717,1861,23,4
101715,1907,52,1
101715,1907,94,2
101715,1907,105,3
101715,1907,36,4
23843,1869,21,1
23843,1869,8,2
23843,1869,43,3
23843,1869,69,4
19517,1914,61,1
19517,1914,17,2
19517,1914,107,3
19517,1914,47,4
23841,1833,2,1
23841,1833,73,2
23841,1833,5,3
23841,1833,26,4
6789,1808,40,1
6789,1808,47,2
6789,1808,76,3
6789,1808,84,4
6788,1808,52,1
6788,1808,45,2
6788,1808,27,3
6788,1808,55,4
14780,1830,42,1
14780,1830,88,2
14780,1830,78,3
14780,1830,109,4
24664,1839,73,1
24664,1839,61,2
24664,1839,14,3
24664,1839,47,4
24662,1835,52,1
24662,1835,94,2
24662,1835,73,3
24662,1835,5,4
312382,1839,2,1
312382,1839,50,2
312382,1839,79,3
312382,1839,107,4
312381,1839,39,1
312381,1839,26,2
312381,1839,67,3
312381,1839,36,4
312385,1847,25,1
312385,1847,32,2
312385,1847,2,3
312385,1847,34,4
18717,1850,67,1
18717,1850,35,2
18717,1850,107,3
18717,1850,15,4
18710,1871,12,1
18710,1871,62,2
18710,1871,42,3
18710,1871,107,4
18711,1870,107,1
18711,1870,83,2
18711,1870,2,3
18711,1870,50,4
18712,1870,107,1
18712,1870,85,2
18712,1870,2,3
18712,1870,72,4
18713,1885,12,1
18713,1885,74,2
18713,1885,35,3
18713,1885,2,4
17838,1895,8,1
17838,1895,107,2
17838,1895,11,3
17838,1895,43,4
17839,1870,104,1
17839,1870,55,2
17839,1870,90,3
17839,1870,97,4
17830,1898,101,1
17830,1898,1,2
17830,1898,43,3
17830,1898,107,4
17832,1895,101,1
17832,1895,107,2
17832,1895,90,3
17832,1895,73,4
17834,1896,71,1
17834,1896,103,2
17834,1896,8,3
17834,1896,64,4
17836,1887,11,1
17836,1887,107,2
17836,1887,65,3
17836,1887,97,4
325692,1857,107,1
325692,1857,20,2
325692,1857,79,3
325692,1857,43,4
325691,1854,87,1
325691,1854,65,2
325691,1854,73,3
325691,1854,20,4
325697,1870,53,1
325697,1870,72,2
325697,1870,20,3
325697,1870,107,4
325696,1870,19,1
325696,1870,53,2
325696,1870,107,3
325696,1870,103,4
325694,1863,45,1
325694,1863,107,2
325694,1863,20,3
325694,1863,71,4
325699,1870,19,1
325699,1870,107,2
325699,1870,64,3
325699,1870,55,4
325698,1870,20,1
325698,1870,45,2
325698,1870,107,3
325698,1870,22,4
7192,1793,83,1
7192,1793,89,2
7192,1793,0,3
7192,1793,60,4
7194,1800,41,1
7194,1800,70,2
7194,1800,88,3
7194,1800,83,4
343529,1887,105,1
343529,1887,12,2
343529,1887,0,3
343529,1887,85,4
343528,1865,46,1
343528,1865,28,2
343528,1865,80,3
343528,1865,39,4
324404,1813,62,1
324404,1813,42,2
324404,1813,32,3
324404,1813,61,4
8698,1900,32,1
8698,1900,10,2
8698,1900,35,3
8698,1900,51,4
6878,1888,30,1
6878,1888,51,2
6878,1888,13,3
6878,1888,0,4
6872,1895,62,1
6872,1895,29,2
6872,1895,109,3
6872,1895,78,4
344934,1844,74,1
344934,1844,107,2
344934,1844,63,3
344934,1844,10,4
344931,1843,81,1
344931,1843,107,2
344931,1843,11,3
344931,1843,63,4
11299,1863,12,1
11299,1863,99,2
11299,1863,107,3
11299,1863,35,4
11293,1865,15,1
11293,1865,32,2
11293,1865,10,3
11293,1865,30,4
28720,1858,1,1
28720,1858,43,2
28720,1858,107,3
28720,1858,69,4
321436,1868,94,1
321436,1868,36,2
321436,1868,93,3
321436,1868,39,4
9186,1811,77,1
9186,1811,38,2
9186,1811,55,3
9186,1811,10,4
9187,1875,22,1
9187,1875,45,2
9187,1875,65,3
9187,1875,39,4
9184,1870,106,1
9184,1870,30,2
9184,1870,35,3
9184,1870,83,4
9182,1860,22,1
9182,1860,34,2
9182,1860,71,3
9182,1860,45,4
9183,1889,92,1
9183,1889,1,2
9183,1889,43,3
9183,1889,69,4
9180,1800,97,1
9180,1800,65,2
9180,1800,69,3
9180,1800,8,4
321434,1867,91,1
321434,1867,52,2
321434,1867,3,3
321434,1867,104,4
9188,1886,18,1
9188,1886,22,2
9188,1886,31,3
9188,1886,108,4
9189,1826,40,1
9189,1826,69,2
9189,1826,1,3
9189,1826,8,4
16907,1800,76,1
16907,1800,73,2
16907,1800,90,3
16907,1800,92,4
16906,1800,8,1
16906,1800,73,2
16906,1800,56,3
16906,1800,107,4
16905,1817,73,1
16905,1817,90,2
16905,1817,8,3
16905,1817,44,4
16909,1787,90,1
16909,1787,84,2
16909,1787,22,3
16909,1787,70,4
16908,1805,73,1
16908,1805,90,2
16908,1805,11,3
16908,1805,99,4
10506,1898,73,1
10506,1898,22,2
10506,1898,72,3
10506,1898,2,4
2007000276,1831,61,1
2007000276,1831,98,2
2007000276,1831,73,3
2007000276,1831,84,4
311693,1830,72,1
311693,1830,96,2
311693,1830,74,3
311693,1830,51,4
2006958801,1788,53,1
2006958801,1788,105,2
2006958801,1788,64,3
2006958801,1788,62,4
333828,1873,28,1
333828,1873,13,2
333828,1873,108,3
333828,1873,55,4
333823,1857,62,1
333823,1857,6,2
333823,1857,91,3
333823,1857,78,4
333822,1842,93,1
333822,1842,6,2
333822,1842,5,3
333822,1842,89,4
333826,1841,93,1
333826,1841,62,2
333826,1841,6,3
333826,1841,72,4
302966,1874,99,1
302966,1874,91,2
302966,1874,47,3
302966,1874,26,4
302967,1874,99,1
302967,1874,45,2
302967,1874,52,3
302967,1874,90,4
333700,1806,8,1
333700,1806,19,2
333700,1806,89,3
333700,1806,45,4
17067,1917,56,1
17067,1917,98,2
17067,1917,7,3
17067,1917,109,4
9975,1787,53,1
9975,1787,45,2
9975,1787,26,3
9975,1787,11,4
9974,1809,13,1
9974,1809,63,2
9974,1809,86,3
9974,1809,60,4
9973,1825,86,1
9973,1825,60,2
9973,1825,13,3
9973,1825,0,4
9972,1817,98,1
9972,1817,13,2
9972,1817,27,3
9972,1817,10,4
9971,1817,98,1
9971,1817,27,2
9971,1817,13,3
9971,1817,23,4
18687,1870,17,1
18687,1870,27,2
18687,1870,51,3
18687,1870,107,4
2006846914,1798,22,1
2006846914,1798,89,2
2006846914,1798,61,3
2006846914,1798,45,4
14678,1797,4,1
14678,1797,49,2
14678,1797,88,3
14678,1797,26,4
14677,1797,57,1
14677,1797,58,2
14677,1797,63,3
14677,1797,50,4
14675,1895,69,1
14675,1895,15,2
14675,1895,35,3
14675,1895,1,4
14674,1898,17,1
14674,1898,45,2
14674,1898,71,3
14674,1898,100,4
14673,1882,85,1
14673,1882,105,2
14673,1882,23,3
14673,1882,51,4
14671,1889,7,1
14671,1889,18,2
14671,1889,3,3
14671,1889,95,4
17557,1890,75,1
17557,1890,43,2
17557,1890,92,3
17557,1890,107,4
27833,1868,20,1
27833,1868,72,2
27833,1868,107,3
27833,1868,64,4
27832,1868,103,1
27832,1868,64,2
27832,1868,107,3
27832,1868,79,4
27831,1868,38,1
27831,1868,107,2
27831,1868,50,3
27831,1868,62,4
27830,1870,92,1
27830,1870,3,2
27830,1870,69,3
27830,1870,79,4
27837,1868,8,1
27837,1868,60,2
27837,1868,104,3
27837,1868,107,4
27836,1870,75,1
27836,1870,20,2
27836,1870,107,3
27836,1870,61,4
27835,1868,84,1
27835,1868,8,2
27835,1868,107,3
27835,1868,79,4
27834,1868,8,1
27834,1868,107,2
27834,1868,84,3
27834,1868,11,4
27839,1870,107,1
27839,1870,20,2
27839,1870,52,3
27839,1870,79,4
27838,1868,101,1
27838,1868,38,2
27838,1868,107,3
27838,1868,20,4
3383,1869,81,1
3383,1869,106,2
3383,1869,109,3
3383,1869,28,4
18084,1853,55,1
18084,1853,103,2
18084,1853,64,3
18084,1853,107,4
18085,1853,47,1
18085,1853,84,2
18085,1853,55,3
18085,1853,107,4
18086,1870,13,1
18086,1870,4,2
18086,1870,96,3
18086,1870,27,4
18080,1858,65,1
18080,1858,42,2
18080,1858,19,3
18080,1858,8,4
18081,1860,107,1
18081,1860,43,2
18081,1860,11,3
18081,1860,79,4
18082,1853,56,1
18082,1853,81,2
18082,1853,89,3
18082,1853,43,4
18083,1853,55,1
18083,1853,21,2
18083,1853,74,3
18083,1853,107,4
18088,1870,4,1
18088,1870,107,2
18088,1870,59,3
18088,1870,43,4
18089,1870,16,1
18089,1870,37,2
18089,1870,38,3
18089,1870,57,4
320775,1820,31,1
320775,1820,99,2
320775,1820,3,3
320775,1820,79,4
344560,1846,30,1
344560,1846,35,2
344560,1846,13,3
344560,1846,107,4
344561,1846,30,1
344561,1846,13,2
344561,1846,35,3
344561,1846,107,4
344562,1846,99,1
344562,1846,107,2
344562,1846,3,3
344562,1846,11,4
344563,1846,99,1
344563,1846,9,2
344563,1846,3,3
344563,1846,61,4
344564,1846,38,1
344564,1846,12,2
344564,1846,2,3
344564,1846,107,4
344565,1846,72,1
344565,1846,12,2
344565,1846,107,3
344565,1846,83,4
15217,1899,78,1
15217,1899,91,2
15217,1899,105,3
15217,1899,6,4
1710,1836,62,1
1710,1836,78,2
1710,1836,105,3
1710,1836,16,4
3613,1823,6,1
3613,1823,31,2
3613,1823,91,3
3613,1823,66,4
19181,1886,8,1
19181,1886,84,2
19181,1886,59,3
19181,1886,90,4
7800,1889,89,1
7800,1889,65,2
7800,1889,64,3
7800,1889,95,4
315352,1878,73,1
315352,1878,80,2
315352,1878,68,3
315352,1878,95,4
329959,1843,59,1
329959,1843,19,2
329959,1843,5,3
329959,1843,71,4
2006957628,1794,47,1
2006957628,1794,8,2
2006957628,1794,2,3
2006957628,1794,5,4
14719,1815,86,1
14719,1815,80,2
14719,1815,27,3
14719,1815,60,4
5061,1917,7,1
5061,1917,95,2
5061,1917,61,3
5061,1917,27,4
5062,1917,7,1
5062,1917,95,2
5062,1917,46,3
5062,1917,17,4
7806,1898,23,1
7806,1898,60,2
7806,1898,66,3
7806,1898,51,4
9148,1874,12,1
9148,1874,96,2
9148,1874,35,3
9148,1874,0,4
316835,1790,0,1
316835,1790,5,2
316835,1790,36,3
316835,1790,61,4
7808,1886,50,1
7808,1886,98,2
7808,1886,51,3
7808,1886,35,4
7223,1829,39,1
7223,1829,31,2
7223,1829,19,3
7223,1829,109,4
7224,1829,39,1
7224,1829,109,2
7224,1829,57,3
7224,1829,72,4
6248,1912,7,1
6248,1912,95,2
6248,1912,96,3
6248,1912,98,4
6249,1869,69,1
6249,1869,79,2
6249,1869,92,3
6249,1869,1,4
6240,1885,90,1
6240,1885,58,2
6240,1885,40,3
6240,1885,73,4
6241,1907,80,1
6241,1907,94,2
6241,1907,13,3
6241,1907,70,4
6242,1889,28,1
6242,1889,29,2
6242,1889,4,3
6242,1889,105,4
6243,1872,106,1
6243,1872,93,2
6243,1872,39,3
6243,1872,31,4
6244,1895,18,1
6244,1895,45,2
6244,1895,108,3
6244,1895,77,4
6245,1907,31,1
6245,1907,13,2
6245,1907,51,3
6245,1907,70,4
6247,1909,8,1
6247,1909,84,2
6247,1909,95,3
6247,1909,11,4
2006790729,1864,1,1
2006790729,1864,59,2
2006790729,1864,107,3
2006790729,1864,19,4
312022,1873,67,1
312022,1873,35,2
312022,1873,15,3
312022,1873,34,4
312020,1819,25,1
312020,1819,2,2
312020,1819,61,3
312020,1819,54,4
1713,1914,12,1
1713,1914,45,2
1713,1914,55,3
1713,1914,95,4
1712,1914,38,1
1712,1914,45,2
1712,1914,55,3
1712,1914,64,4
1711,1913,81,1
1711,1913,103,2
1711,1913,45,3
1711,1913,89,4
5251,1825,53,1
5251,1825,91,2
5251,1825,78,3
5251,1825,62,4
1717,1910,18,1
1717,1910,3,2
1717,1910,51,3
1717,1910,63,4
5257,1822,42,1
5257,1822,81,2
5257,1822,16,3
5257,1822,78,4
5254,1810,27,1
5254,1810,51,2
5254,1810,0,3
5254,1810,10,4
319905,1839,29,1
319905,1839,67,2
319905,1839,100,3
319905,1839,96,4
319906,1839,93,1
319906,1839,49,2
319906,1839,59,3
319906,1839,26,4
319907,1836,29,1
319907,1836,4,2
319907,1836,62,3
319907,1836,14,4
319900,1842,93,1
319900,1842,53,2
319900,1842,26,3
319900,1842,59,4
319903,1839,93,1
319903,1839,6,2
319903,1839,78,3
319903,1839,83,4
1715,1912,12,1
1715,1912,14,2
1715,1912,95,3
1715,1912,35,4
11120,1859,25,1
11120,1859,72,2
11120,1859,2,3
11120,1859,96,4
11122,1859,96,1
11122,1859,2,2
11122,1859,72,3
11122,1859,5,4
11123,1859,2,1
11123,1859,62,2
11123,1859,5,3
11123,1859,32,4
11124,1862,12,1
11124,1862,72,2
11124,1862,107,3
11124,1862,2,4
20040,1866,59,1
20040,1866,61,2
20040,1866,47,3
20040,1866,107,4
5532,1840,52,1
5532,1840,57,2
5532,1840,55,3
5532,1840,74,4
17977,1890,77,1
17977,1890,89,2
17977,1890,34,3
17977,1890,74,4
17552,1888,75,1
17552,1888,43,2
17552,1888,107,3
17552,1888,69,4
337770,1883,36,1
337770,1883,3,2
337770,1883,79,3
337770,1883,11,4
5539,1871,13,1
5539,1871,60,2
5539,1871,105,3
5539,1871,91,4
20046,1875,59,1
20046,1875,61,2
20046,1875,71,3
20046,1875,19,4
311599,1858,52,1
311599,1858,93,2
311599,1858,36,3
311599,1858,0,4
311597,1854,31,1
311597,1854,45,2
311597,1854,84,3
311597,1854,55,4
311596,1869,94,1
311596,1869,11,2
311596,1869,79,3
311596,1869,104,4
311592,1869,52,1
311592,1869,109,2
311592,1869,40,3
311592,1869,29,4
3356,1808,62,1
3356,1808,105,2
3356,1808,78,3
3356,1808,37,4
2007001119,1831,20,1
2007001119,1831,61,2
2007001119,1831,17,3
2007001119,1831,95,4
12475,1799,28,1
12475,1799,60,2
12475,1799,32,3
12475,1799,109,4
19185,1915,6,1
19185,1915,18,2
19185,1915,109,3
19185,1915,3,4
12479,1809,28,1
12479,1809,46,2
12479,1809,4,3
12479,1809,109,4
16208,1854,81,1
16208,1854,104,2
16208,1854,107,3
16208,1854,69,4
317907,1879,52,1
317907,1879,71,2
317907,1879,39,3
317907,1879,55,4
317905,1880,34,1
317905,1880,11,2
317905,1880,50,3
317905,1880,63,4
2525,1853,77,1
2525,1853,45,2
2525,1853,16,3
2525,1853,38,4
2524,1852,45,1
2524,1852,77,2
2524,1852,57,3
2524,1852,23,4
2527,1846,108,1
2527,1846,19,2
2527,1846,60,3
2527,1846,3,4
2526,1856,89,1
2526,1856,51,2
2526,1856,71,3
2526,1856,63,4
2521,1843,86,1
2521,1843,88,2
2521,1843,27,3
2521,1843,14,4
2520,1850,23,1
2520,1850,63,2
2520,1850,95,3
2520,1850,0,4
2523,1870,28,1
2523,1870,109,2
2523,1870,0,3
2523,1870,4,4
2522,1870,46,1
2522,1870,28,2
2522,1870,100,3
2522,1870,0,4
2529,1845,100,1
2529,1845,109,2
2529,1845,28,3
2529,1845,29,4
314088,1842,96,1
314088,1842,15,2
314088,1842,12,3
314088,1842,107,4
314089,1872,96,1
314089,1872,12,2
314089,1872,74,3
314089,1872,2,4
314086,1809,83,1
314086,1809,15,2
314086,1809,37,3
314086,1809,23,4
314087,1836,30,1
314087,1836,5,2
314087,1836,35,3
314087,1836,15,4
10914,1812,25,1
10914,1812,2,2
10914,1812,50,3
10914,1812,72,4
14613,1796,88,1
14613,1796,41,2
14613,1796,94,3
14613,1796,13,4
9877,1795,31,1
9877,1795,60,2
9877,1795,42,3
9877,1795,63,4
27586,1855,26,1
27586,1855,96,2
27586,1855,38,3
27586,1855,83,4
10913,1811,2,1
10913,1811,25,2
10913,1811,50,3
10913,1811,5,4
11182,1902,37,1
11182,1902,50,2
11182,1902,19,3
11182,1902,79,4
29111,1884,5,1
29111,1884,59,2
29111,1884,66,3
29111,1884,69,4
2007039468,1832,20,1
2007039468,1832,45,2
2007039468,1832,109,3
2007039468,1832,63,4
332207,1798,80,1
332207,1798,36,2
332207,1798,3,3
332207,1798,19,4
13793,1842,100,1
13793,1842,46,2
13793,1842,4,3
13793,1842,28,4
26678,1904,0,1
26678,1904,7,2
26678,1904,95,3
26678,1904,100,4
26677,1897,49,1
26677,1897,0,2
26677,1897,73,3
26677,1897,105,4
29115,1876,5,1
29115,1876,31,2
29115,1876,99,3
29115,1876,82,4
11183,1902,88,1
11183,1902,50,2
11183,1902,27,3
11183,1902,57,4
10463,1824,27,1
10463,1824,31,2
10463,1824,42,3
10463,1824,23,4
2006890638,1868,29,1
2006890638,1868,28,2
2006890638,1868,4,3
2006890638,1868,62,4
2005480363,1847,88,1
2005480363,1847,78,2
2005480363,1847,23,3
2005480363,1847,77,4
2006981559,1840,20,1
2006981559,1840,79,2
2006981559,1840,11,3
2006981559,1840,50,4
6312,1889,54,1
6312,1889,27,2
6312,1889,50,3
6312,1889,57,4
23918,1838,67,1
23918,1838,39,2
23918,1838,2,3
23918,1838,5,4
23919,1843,2,1
23919,1843,12,2
23919,1843,107,3
23919,1843,15,4
23914,1840,34,1
23914,1840,74,2
23914,1840,2,3
23914,1840,72,4
23915,1838,39,1
23915,1838,96,2
23915,1838,32,3
23915,1838,2,4
23916,1838,67,1
23916,1838,26,2
23916,1838,39,3
23916,1838,23,4
23917,1838,5,1
23917,1838,61,2
23917,1838,95,3
23917,1838,38,4
23910,1837,2,1
23910,1837,5,2
23910,1837,25,3
23910,1837,32,4
23911,1839,2,1
23911,1839,26,2
23911,1839,5,3
23911,1839,32,4
23912,1839,2,1
23912,1839,26,2
23912,1839,5,3
23912,1839,39,4
23913,1839,2,1
23913,1839,72,2
23913,1839,5,3
23913,1839,95,4
311694,1824,80,1
311694,1824,77,2
311694,1824,51,3
311694,1824,10,4
311692,1830,72,1
311692,1830,23,2
311692,1830,100,3
311692,1830,10,4
20209,1855,73,1
20209,1855,17,2
20209,1855,107,3
20209,1855,97,4
22183,1900,71,1
22183,1900,75,2
22183,1900,92,3
22183,1900,17,4
11181,1902,101,1
11181,1902,47,2
11181,1902,19,3
11181,1902,92,4
3544,1840,9,1
3544,1840,57,2
3544,1840,51,3
3544,1840,11,4
6318,1885,29,1
6318,1885,105,2
6318,1885,46,3
6318,1885,0,4
15809,1860,1,1
15809,1860,43,2
15809,1860,104,3
15809,1860,8,4
15808,1876,1,1
15808,1876,8,2
15808,1876,107,3
15808,1876,104,4
15806,1887,21,1
15806,1887,43,2
15806,1887,69,3
15806,1887,52,4
15805,1886,39,1
15805,1886,107,2
15805,1886,99,3
15805,1886,21,4
15804,1892,43,1
15804,1892,69,2
15804,1892,1,3
15804,1892,107,4
15803,1894,1,1
15803,1894,69,2
15803,1894,43,3
15803,1894,107,4
15802,1875,107,1
15802,1875,1,2
15802,1875,43,3
15802,1875,69,4
15800,1872,101,1
15800,1872,69,2
15800,1872,107,3
15800,1872,1,4
9165,1835,70,1
9165,1835,32,2
9165,1835,4,3
9165,1835,2,4
18320,1887,55,1
18320,1887,38,2
18320,1887,77,3
18320,1887,107,4
18323,1870,70,1
18323,1870,21,2
18323,1870,107,3
18323,1870,23,4
18322,1887,50,1
18322,1887,96,2
18322,1887,72,3
18322,1887,107,4
2006943962,1791,16,1
2006943962,1791,41,2
2006943962,1791,15,3
2006943962,1791,82,4
2005482134,1800,68,1
2005482134,1800,17,2
2005482134,1800,73,3
2005482134,1800,95,4
339349,1853,62,1
339349,1853,36,2
339349,1853,32,3
339349,1853,52,4
8064,1847,97,1
8064,1847,8,2
8064,1847,11,3
8064,1847,104,4
8061,1851,97,1
8061,1851,103,2
8061,1851,69,3
8061,1851,104,4
11187,1905,80,1
11187,1905,91,2
11187,1905,37,3
11187,1905,36,4
16774,1870,82,1
16774,1870,37,2
16774,1870,39,3
16774,1870,45,4
8648,1889,60,1
8648,1889,46,2
8648,1889,70,3
8648,1889,109,4
3296,1788,59,1
3296,1788,23,2
3296,1788,19,3
3296,1788,50,4
8646,1893,3,1
8646,1893,44,2
8646,1893,71,3
8646,1893,104,4
334835,1894,31,1
334835,1894,11,2
334835,1894,20,3
334835,1894,91,4
10544,1835,1,1
10544,1835,69,2
10544,1835,76,3
10544,1835,103,4
8647,1889,39,1
8647,1889,51,2
8647,1889,64,3
8647,1889,43,4
